date,title,count,url,description
2014.11.09.,물체와 속력 구하는 법,"2,102",https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=210417549&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=403&search_sort=3&spq=0,※다음은 간이 육상3종 경기를 한 결과 입니다. 종목 거리(m)시간(초)앞발 이어 걷기 10 5 뒤로 걷기 20 8 오리걸음으로 걷기 3020 2. 오리걸음으로 걷기의 속력은 몇m/s인지 쓰세요답: 4.한 시간에 80km를 가는 물체의 속력을 쓰고 두가지 방법으로 읽어 봅시다(1) 속력 : ( )(2) 단위 읽기 : ( ) 7. 1초에 25m를 갈수 있는 물체의 속력을 km/h로 나타내시오답: 8. 18km를 한시간에 가는 물체가 10m를 가려면 얼마의 시간이 걸리는지 써 보세요답: 9.다음 물체들의 속력을 구해 보시오. 구분걸린시간 속력(m/s) 속력(km/h) 새 180km 1h 헬리콥터 360km 1h 비행기 240m 1s 자동차 180km 2h 달리는 사람 50m 10s 자전거 200m 20s 배540m60s제발로 급해요!!!! 속력 구하는 방법이랑 시속 초속의 차이점도 알려주시면 감사하겠습니다
2014.11.04.,5-2학기 과학 학습지...3단원 물체 속력 풀이좀요...네공100,69,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=210198783&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=408&search_sort=3&spq=0,"최대한 빠르게 알려주시면 감사해요1.144km/h은=( )m/s2.72km/h은=( )m/s3,120km/h은=( )m/s(소수 첫째자리까지 나타내래요)4.90km/h은=()m/s그 다음은...m/s를 km/h로 바꾸래는데....1.50m/s=()km/h2.20m/s=()km/h3.180m/s=( )km/h4.12m/s=()km/h5.240m/s=()km/h이상인데.. 좀 복잡하긴 하지만 괄호좀 채워주세요  다음주 월요일까진데.최대한 빨리 부탁드립니다! 네공100!"
2014.11.01.,과학 세크/세컨드,300,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=210067937&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=410&search_sort=3&spq=0,제가 5학년인데... 3단원이 물체와 속력이예요.그런데...제가 강의를 듣는데 거기서는 '미터 퍼 세크'라고 하고 선생님은 미터 퍼 세컨드라고 하네요... 뭐가 맞는건가요?두개가 같은 말이간요?두개가 같은말이면 왜 다른지 자세하게는 안해도 되는데... 좀 알려주세요
2014.11.05.,칼슘으로 된 물체 질문이요,132,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=210053249&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=411&search_sort=3&spq=0,제가 영재 프로젝트 때문에 산출물 보고서를 낼려고 하는데칼슘에다 여러 탄산을 넣어 무엇이 가장 잘 녹는지 알아보려고 하거든요칼슘으로 된 물체를 두부로 해도 되나요?두부에다 여러 탄산음료 넣고 실험해도 되나요?
2014.10.29.,5-2 실관 60-61쪽 단원 마무리,186,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=209858352&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=417&search_sort=3&spq=0,5학년 2학기 과학3.물체의 속력 - 실험 관찰 60-61쪽 단원 마무리 빠른 답변 부탁드립니다.
2014.10.26.,5학년 과학 3.물체의 속력,238,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=209644222&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=423&search_sort=3&spq=0,과학 3단원에 속력 구하는 방법 가르쳐 주세요그리고 km/h를 m/s로 바꾸는 방법과m/s를 km/h로 바꾸는 방법 가르쳐주세요 내공100
2014.10.23.,단위가 다른 물체의 속력을 비교하는법,589,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=209382866&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=424&search_sort=3&spq=0, 안녕하세요 5학년인데요 선생님이 내일 쪽지시험을 본답니다. 80점 이상 맞지못하면 남아야한다네요 ㄷㄷ그런데 그것보다도 시험문제가 단위가 다른 물체의 속력을 비교하는겁니다 ㄷㄷㄷㄷ지식인님들은 아시겠죠 제가 무슨말을하는지 m/s km/h 이런걸 말하는겁니다 비교하는법좀 알려주세요 오늘내로요!!
2014.10.18.,과학탐구학습장,232,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=209110130&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=425&search_sort=3&spq=0,"1. 다음 중 화석을 발견하기 어려운 암석은 무엇입니까? 1.셰일 2. 석회암 3. 사암 4.현무암 5.역암2. 대구의 신천에는 공룡발자국이 발견됩니다. 신천의 지층이 만들어진 시대는 언제입니까?( )3. 달의 중력에 의해 썰물과 밀물이 일어나는데 썰물과 밀물을 이용하여 발전기를 돌려서 전기를 생산하는 것을 ( )발전이라고 합니다.4. 다음 중 지레의 원리를 이용한 도구라고 보기 어려운 것은 무엇입니까? 1. 병따개 2.드라이버 3.스패너 4.펜치 5.송곳5. 사람이 통신, 방송, 기상관측 등의 목적으로 달과 같이 지구 주위를 공전하게 만든 달과 같이 지구 주위를 공전하게 만든 물체를 ( )이라고 합니다.답 부탁드려요저 5학년 여학생인뎁...선생님이 이런거 풀랍니다.......답 빨리빨리!!"
2014.10.17.,용액의 진하기를 알수있는 방법,81,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=209041515&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=427&search_sort=3&spq=0,1 맛을본다2 색을본다3 온도를 재어본다4 작은물체를 올려본다5 유리막대로 저어본다이중 알맞은 것을 모두 찾아주세요!
2014.10.12.,물체에 압력을 가할때,63,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=208657956&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=433&search_sort=3&spq=0,뜨겁게 가열한 다음 압력을 가할때 부피가 줄어드나요아니면 뜨겁게 가열한 다음 차갑게 식혀서압력을 가할때 부피가 더 줄어드나요?물체에 압력을 가할때가장 쉽게 줄어드는 상태를 만들려면어떤 식으로 해야해요??
2014.10.05.,5-2 실관 52-53쪽,178,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=208186642&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=438&search_sort=3&spq=0,5학년 2학기 과학 3.물체의 속력 - 과학 실험방⑥ 실험 관찰 52-53쪽 내용 정리 빠른 답변 부탁드립니다.
2014.10.04.,백설탕을 녹인 용액의 진하기를 비교하는 방법으로 동전넣기가 안되는 이유,212,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=208125066&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=439&search_sort=3&spq=0,여기서 제가 백설탕이니까 ㄴ은 안되잖아요. 그럼 맛보기나 작은물체넣기밖에 없잖아요. 근데 ㄷ이 틀렸대요. 작은 물체 중에 동전도 포함되니까 ㄷ으로 하고..ㄱ같은 경우는 함부로 하지 말래서. . ㄷ밖에 없는데 왜 ㄱ이 답인거죠? 5학년 과학 2.용해와 용액이니까 참고하세요.사진출처:우공비
2014.10.04.,5-2 실관 50-51쪽,194,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=208088040&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=442&search_sort=3&spq=0,5학년 2학기 과학 3.물체의 속력 - 과학 실험방⑤ 실험 관찰 50-51쪽 내용 정리 빠른 답변 부탁드립니다.
2014.10.01.,5-2 실관 48쪽,134,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=207869785&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=443&search_sort=3&spq=0,5학년 2학기 과학 3.물체의 속력 실험 관찰 48쪽 과학 실험방③ 내용 정리 빠른 답변 부탁드립니다.
2014.09.25.,5-2 실관 47쪽,138,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=207468028&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=446&search_sort=3&spq=0,5학년 2학기 과학 3.물체의 속력 실험 관찰 47쪽 과학 실험방② 내용 정리 빠른 답변 부탁드립니다.
2014.09.25.,5-2 실관 46쪽,124,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=207467843&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=447&search_sort=3&spq=0,5학년 2학기 과학 3.물체의 속력 실험 관찰 46쪽 내용 정리 빠른 답변 부탁드립니다.
2014.09.10.,이상해요!,63,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=206338057&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=452&search_sort=3&spq=0,"산은 수소이온(H+)를 내놓고 염기성은 수산화이온(OH-)를 내놓잖아요.산+염기를 하면 물, 소금(염화나트륨),이산화탄소가 발생하는 데, 무엇이 결합또는 분산되어 이 3가지의물체가 만들어지나요??내공 100"
2014.08.27.,촉각이 감각기관인가요??,"2,314",https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=205496437&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=461&search_sort=3&spq=0,제가 예중 입시를 해서 연합시험을봐요 그중 학과 시험(공부)을 보는데 제가 어느날 너무 아퍼서 연합시험 을 보러 안갔어요 그래서 원장 선생님이 그날 못본 시험지를 주시면서 공부학원에서 시간제고 풀라고해서 풀었는데 그중 이문제가 있었어요다음 내용과 같은 일을 하슷 몸의 감각기관은 무엇인가요?°체온을 조절한다°물체가 닫는것 차가운것 뜨거운것 아픈것등을 느낀다 이런문제가 있었어요 그래서 저는 촉각이라고 썼는데과학쌤 이 책점 해서 주셨는데 맞았어요 그문제가 그래서 그다음 날 미술 학원 원장쌤이 보여달라고해서 보여드렸더니 갑자기 이문제 답은 촉각이 아니라 피부래요 그래서 제가 촉각이 감각기관인데요?라고 하니까 원장선생님이 촉각은 피부가 하는일을 촉각이라고 한다고 하면서 피부라고 써야된다고 하시더라구요 그래서 제가 공부 학원 원장쌤이 감각 기관이니까 촉각 맞다고 하셯다고 하니까 막 계속 아니라고 촉각은 피부가 하는일이라고 하시더라구요 ..정말 촉각이 피부가 하는일인가요?아니면 그문제 답이 촉각인가요 오늘 안에 답변 부탁 드립니다 제발요
2014.08.27.,평균속력!,60,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=205482939&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=462&search_sort=3&spq=0,"어떤물체가 10m/s의 평균속력으로 20분 동안 이동하였을때, 이동거리좀.... 급해요!"
2014.08.11.,뜨거운물체와차가운물체,115,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=204168462&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=477&search_sort=3&spq=0,200도짜리물체와-100도짜리물체가 서로 만나면 어떻게돼요?
2014.08.04.,"자외선, 적외선, 가시광선을 띄는 물체는??",47,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=203634280&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=482&search_sort=3&spq=0,"자외선, 적외선, 가시광선 이렇게 세가지 빛의 종류를 띄는 물체를최대한 많이 적어주세요(2014. 8월 4일까지)내공은 55걸어영"
2014.07.22.,우주에 관해서,98,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=202673016&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=488&search_sort=3&spq=0,"1)수,금,지,화,목,토,천,해,명에서 명왕성이 빠진이유가 '주변에 위성이 너무 많아서'라고 알고있는데 맞나요? 아니라면 빠진 이유가 무엇인가요?2)웜홀과 화이트홀이 실제로 존재한다고 치면, 블랙홀로 빨려들어가서 웜홀을 통해 화이트홀로 나오는데, 화이트홀이 있는곳은 어디인가요?3)블랙홀에 빨려들어간 물체는 어떻게 되나요?4)우주안에는 또다른 태양계가 있나요?"
2014.07.21.,밀폐된 공간에서 주변온도를 낮추는 물체,308,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=202581636&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=490&search_sort=3&spq=0,밀폐된 공간에서 주변온도를 낮추는 물체좀 알려주세요...실험하는데 도저히 못찾겠어요.내공 25걸겠습니다.....
2014.07.21.,바늘구멍사진기의 구멍을 더크게 뚫으면...?,398,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=202538939&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=495&search_sort=3&spq=0,바늘구멍사진기의 구멍을 더 크게 뚫으면 물체의 상이 더 뚜렸하게 맺히나요 아니면 더 흐릿하게 맺히나요?
2014.07.12.,초등학교3학년 과학문제?,120,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=201855373&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=501&search_sort=3&spq=0,"( )안에 들어갈 말을 순서대로 나열한 것은 어느 것입니까?( )로 만들어진 물체를 자석으로 문지르면 자석의 성질을 띠게 되는데 이렇게 자석이 아닌 물체가 자석의 성질을 띠는 것을 자화라고 한다. 물체가 자화되면 자석과 같이 N극과 S극이 생긴다. 이때 자석의 N극으로 무레의 한쪽 끝을 문지르면 그 부분은 ()극이 되고 반대편은()극이 된다.1.철,S, N2.철,N, S 왜 그게 답인지 설명해주세요부탁드립니다."
2014.07.01.,과학문제 질문,56,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=201206297&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=512&search_sort=3&spq=0,"학습용어:[]자석이아닌물체가자석의성질을띠게 되는 것,[]안에들어가는 답을 알려주세요오늘까지"
2014.06.26.,움직도르래,51,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=200835651&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=516&search_sort=3&spq=0,움직도르래를 이용하여 물체를 들어올리면 힘의 이득이 있지만더 많은 거리를 이동시켜 주어야 한다고 합니다.여기서 말하는 거리 = 실(끈)을 당기는 길이 맞죠?
2014.06.26.,움직도르래에서,54,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=200830778&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=517&search_sort=3&spq=0,"보통 움직도르래의 무게는 무시하고 물체를 드는데 드는 힘을 계산하지만, 만약 움직도르래의 무게를 감안한다면물체를 드는데 드는 힘 = (물체의 무게 + 움직도르래의 무게) * 1/2인가요?아니면 움직도르래의 무게 + (물체의 무게)*1/2인가요?원리와 함께 설명부탁드립니다."
2014.07.02.,과학<1.무게 재기 (1회)/초등학교4학년 과학 1학기>,690,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110204&docId=200776296&qb=66y87LK0&enc=utf8§ion=kin.qna&rank=518&search_sort=3&spq=0," 1.민수는 가정용 저울을 이용하여 바나나의 무게를 재려고합니다 민수가 관찰한 내용으로 옳지않은 것은 어느것입니까? 1.바나나를 올리면 바늘이 움직입니다2. 바나나를 올리면 용수철의 길이가 변합니다3.바나나를 한 개 올릴떄 보다 세게올릴떄용수철이 적게늘어납니다4.바나나를 한개올릴떄보다 세개를 올릴떄바늘이 더많이 움직입니다5.가정용저울은손으로어림하는것보다 정확하게 무개를 잴수있습니다 () 2. 다음은 용수철에 매다는 추의 무게를 변화시킬 떄용수철의 길이를 표로 나타낸 것입니다 추의 무게가 80g일떄 용수철의 길이는 몇 cm입니까?추의 무게(g) 20 40 60 80 용수철의 길이(cm) 4 8 12 1. 14cm2.15cm3.16cm4.17cm5.18cm 3. 무게와 질량에 대한 설명중옳은것은어느것입니까1.무게의 단위는 g(그램).kg(킬로그램)입니다2.물체를 이루는 물질의 양을 무게라고 합니다3.무게는 지구가 물체를 끌어당기는 힘의 크기 입니다4.무게의 단위는g(그램),kg(킬로그램),n(뉴턴)입니다5.지구가 물체를 끌어당기는 힘과 질량과는 아무 관계가 없습니다 4. 우리가 일상생활에서 쓰는 무게와 단위와 실제 무게의 단위는다릅니다 다음중 실제 무게의 단위는 어느것입니까? 1. g2.n3.cm4.kg5.km 5.용수철저울의 바른 사용법을 두가지 고르시오 1.용수철 저울에 물건을 매단후 영점 조절나사를 조절합니다 2. 용수철저울의 아주 가벼운 물체의 무게도 측정할수있습니다 3.용수철저울의 눈금을 읽을 떄는 표시자와 눈 높이를 맞추 어 읽습ㄴ디ㅏ 4.용수철저울은무게에상관없이다양한물체들의무게를편리하게잴수있습니다5.용수철저울에물체의무게를 재기 전에 저울 이 잴수있는 무게의 범위를 꼭 확인해야 합니다 6. 지구가 질량 1kg 인 물체를 약 10n의 힘으로 끌어당긴다면 질량 38kg인 어린이의 몸무게는 약 몇 n인지쓰시오 () 7.모빌을 만들기 위해서는 어느 한쪽이 기울어지지않고 평행한 상태를 이루어야하니다이상태를 무엇이라고 하는 지 쓰시오 ( ) 8 윗접시저울에 대한 설명으로 옳지않은것은어느것입니까1.분동 대신 바둗돌을 사용해도 정확한 물체의 무게를 잴수있습니다2.저울이 수평이되었다는것은물체와분동의무게가같다는뜻입니다3.윗접시저울은 받침점으로부터 거리가 같은 곳에 접시가 놓여있습니다4.윗접시저울이 수평이 되었을떄접시에있는분동을모두더하면그물체의무게가됩니다5.물체의 무게를 재기 전 수평이 아니라면 영 점 조절 나사를 조절해 수평상태로 만들어 주어야합니다 9. 수평잡기의원리를이용한저울은어느것입니까1.체중계2.윗접시저울3.매다는 저울4.판지시저울5.이동식 전자저울 10.민석이는 아기 돌반지의 무게를 재기위해되도록정확하게무게를잴수있는 저울을 찾고있습니다가장 적절한 저울은 어느것입니까?1.대저울2.체중계3.전자저울4.가정용저울5.판수동 저울 11.나만의저울을만드는방법으로옳은것은어느것입니까? 1. 기준물체는 무게가 달라도 종류만 같으면 됩니다 2. 교과서에 나온 것과 똑같이 만드는 것이 중요합니다 3.모든 저울엔 용수철이 필요하므로 용수철을 반드시 준비합ㄴ디ㅏ 4. 어떤 원리를 저울을 만들 것인지 정하고 준 비물을 준비합니다 5. 수평잡기의 원리를 이용해 만든 저울로무게를 재기전에저울이 수평이 되지 않아도 됩니다내공100 진심 답변오면 바로채택할게여(약속했습니다) 정확한답변만알려주세여"
